protocol,tool,run,time_hour,coverage
Dnsmasq,SNPSFuzzer-tmp,1,4,413
Dnsmasq,SNPSFuzzer-tmp,1,5,454
Dnsmasq,SNPSFuzzer-tmp,1,6,514
Dnsmasq,SNPSFuzzer-tmp,1,7,551
Dnsmasq,SNPSFuzzer-tmp,1,8,561
Dnsmasq,SNPSFuzzer-tmp,1,9,566
Dnsmasq,SNPSFuzzer-tmp,1,10,582
Dnsmasq,SNPSFuzzer-tmp,1,11,596
Dnsmasq,SNPSFuzzer-tmp,1,12,608
Dnsmasq,SNPSFuzzer-tmp,1,13,612
Dnsmasq,SNPSFuzzer-tmp,1,14,615
Dnsmasq,SNPSFuzzer-tmp,1,15,622
Dnsmasq,SNPSFuzzer-tmp,1,16,626
Dnsmasq,SNPSFuzzer-tmp,1,17,626
Dnsmasq,SNPSFuzzer-tmp,1,18,626
Dnsmasq,SNPSFuzzer-tmp,1,19,626
Dnsmasq,SNPSFuzzer-tmp,1,20,630
Dnsmasq,SNPSFuzzer-tmp,1,21,655
Dnsmasq,SNPSFuzzer-tmp,1,22,660
Dnsmasq,SNPSFuzzer-tmp,1,23,660
Dnsmasq,SNPSFuzzer-tmp,1,24,669
Dnsmasq,SNPSFuzzer-tmp,2,0,4
Dnsmasq,SNPSFuzzer-tmp,2,1,162
Dnsmasq,SNPSFuzzer-tmp,2,2,281
Dnsmasq,SNPSFuzzer-tmp,2,3,382
Dnsmasq,SNPSFuzzer-tmp,2,4,437
Dnsmasq,SNPSFuzzer-tmp,2,5,488
Dnsmasq,SNPSFuzzer-tmp,2,6,517
Dnsmasq,SNPSFuzzer-tmp,2,7,548
Dnsmasq,SNPSFuzzer-tmp,2,8,561
Dnsmasq,SNPSFuzzer-tmp,2,9,574
Dnsmasq,SNPSFuzzer-tmp,2,10,584
Dnsmasq,SNPSFuzzer-tmp,2,11,601
Dnsmasq,SNPSFuzzer-tmp,2,12,616
Dnsmasq,SNPSFuzzer-tmp,2,13,616
Dnsmasq,SNPSFuzzer-tmp,2,14,621
Dnsmasq,SNPSFuzzer-tmp,2,15,621
Dnsmasq,SNPSFuzzer-tmp,2,16,621
Dnsmasq,SNPSFuzzer-tmp,2,17,622
Dnsmasq,SNPSFuzzer-tmp,2,18,622
Dnsmasq,SNPSFuzzer-tmp,2,19,644
Dnsmasq,SNPSFuzzer-tmp,2,20,649
Dnsmasq,SNPSFuzzer-tmp,2,21,649
Dnsmasq,SNPSFuzzer-tmp,2,22,649
Dnsmasq,SNPSFuzzer-tmp,2,23,659
Dnsmasq,SNPSFuzzer-tmp,2,24,677
Dnsmasq,SNPSFuzzer-tmp,3,0,0
Dnsmasq,SNPSFuzzer-tmp,3,1,140
Dnsmasq,SNPSFuzzer-tmp,3,2,269
Dnsmasq,SNPSFuzzer-tmp,3,3,357
Dnsmasq,SNPSFuzzer-tmp,3,4,413
Dnsmasq,SNPSFuzzer-tmp,3,5,465
Dnsmasq,SNPSFuzzer-tmp,3,6,480
Dnsmasq,SNPSFuzzer-tmp,3,7,507
Dnsmasq,SNPSFuzzer-tmp,3,8,530
Dnsmasq,SNPSFuzzer-tmp,3,9,554
Dnsmasq,SNPSFuzzer-tmp,3,10,558
Dnsmasq,SNPSFuzzer-tmp,3,11,568
Dnsmasq,SNPSFuzzer-tmp,3,12,568
Dnsmasq,SNPSFuzzer-tmp,3,13,576
Dnsmasq,SNPSFuzzer-tmp,3,14,576
Dnsmasq,SNPSFuzzer-tmp,3,15,577
Dnsmasq,SNPSFuzzer-tmp,3,16,577
Dnsmasq,SNPSFuzzer-tmp,3,17,585
Dnsmasq,SNPSFuzzer-tmp,3,18,594
Dnsmasq,SNPSFuzzer-tmp,3,19,594
Dnsmasq,SNPSFuzzer-tmp,3,20,596
Dnsmasq,SNPSFuzzer-tmp,3,21,596
Dnsmasq,SNPSFuzzer-tmp,3,22,596
Dnsmasq,SNPSFuzzer-tmp,3,23,597
Dnsmasq,SNPSFuzzer-tmp,3,24,620
Dnsmasq,SNPSFuzzer-tmp,4,0,0
Dnsmasq,SNPSFuzzer-tmp,4,1,166
Dnsmasq,SNPSFuzzer-tmp,4,2,289
Dnsmasq,SNPSFuzzer-tmp,4,3,376
Dnsmasq,SNPSFuzzer-tmp,4,4,453
Dnsmasq,SNPSFuzzer-tmp,4,5,504
Dnsmasq,SNPSFuzzer-tmp,4,6,543
Dnsmasq,SNPSFuzzer-tmp,4,7,569
Dnsmasq,SNPSFuzzer-tmp,4,8,600
Dnsmasq,SNPSFuzzer-tmp,4,9,624
Dnsmasq,SNPSFuzzer-tmp,4,10,632
Dnsmasq,SNPSFuzzer-tmp,4,11,632
Dnsmasq,SNPSFuzzer-tmp,4,12,637
Dnsmasq,SNPSFuzzer-tmp,4,13,637
Dnsmasq,SNPSFuzzer-tmp,4,14,642
Dnsmasq,SNPSFuzzer-tmp,4,15,656
Dnsmasq,SNPSFuzzer-tmp,4,16,656
Dnsmasq,SNPSFuzzer-tmp,4,17,658
Dnsmasq,SNPSFuzzer-tmp,4,18,661
Dnsmasq,SNPSFuzzer-tmp,4,19,670
Dnsmasq,SNPSFuzzer-tmp,4,20,670
Dnsmasq,SNPSFuzzer-tmp,4,21,670
Dnsmasq,SNPSFuzzer-tmp,4,22,673
Dnsmasq,SNPSFuzzer-tmp,4,23,684
Dnsmasq,SNPSFuzzer-tmp,4,24,684
Dnsmasq,SNPSFuzzer-tmp,5,0,0
Dnsmasq,SNPSFuzzer-tmp,5,1,160
Dnsmasq,SNPSFuzzer-tmp,5,2,269
Dnsmasq,SNPSFuzzer-tmp,5,3,344
Dnsmasq,SNPSFuzzer-tmp,5,4,403
Dnsmasq,SNPSFuzzer-tmp,5,5,449
Dnsmasq,SNPSFuzzer-tmp,5,6,480
Dnsmasq,SNPSFuzzer-tmp,5,7,489
Dnsmasq,SNPSFuzzer-tmp,5,8,517
Dnsmasq,SNPSFuzzer-tmp,5,9,543
Dnsmasq,SNPSFuzzer-tmp,5,10,560
Dnsmasq,SNPSFuzzer-tmp,5,11,561
Dnsmasq,SNPSFuzzer-tmp,5,12,567
Dnsmasq,SNPSFuzzer-tmp,5,13,573
Dnsmasq,SNPSFuzzer-tmp,5,14,582
Dnsmasq,SNPSFuzzer-tmp,5,15,591
Dnsmasq,SNPSFuzzer-tmp,5,16,591
Dnsmasq,SNPSFuzzer-tmp,5,17,595
Dnsmasq,SNPSFuzzer-tmp,5,18,601
Dnsmasq,SNPSFuzzer-tmp,5,19,615
Dnsmasq,SNPSFuzzer-tmp,5,20,622
Dnsmasq,SNPSFuzzer-tmp,5,21,630
Dnsmasq,SNPSFuzzer-tmp,5,22,632
Dnsmasq,SNPSFuzzer-tmp,5,23,645
Dnsmasq,SNPSFuzzer-tmp,5,24,650
Dnsmasq,SNPSFuzzer-tmp,6,0,0
Dnsmasq,SNPSFuzzer-tmp,6,1,166
Dnsmasq,SNPSFuzzer-tmp,6,2,286
Dnsmasq,SNPSFuzzer-tmp,6,3,367
Dnsmasq,SNPSFuzzer-tmp,6,4,427
Dnsmasq,SNPSFuzzer-tmp,6,5,477
Dnsmasq,SNPSFuzzer-tmp,6,6,516
Dnsmasq,SNPSFuzzer-tmp,6,7,545
Dnsmasq,SNPSFuzzer-tmp,6,8,568
Dnsmasq,SNPSFuzzer-tmp,6,9,597
Dnsmasq,SNPSFuzzer-tmp,6,10,618
Dnsmasq,SNPSFuzzer-tmp,6,11,629
Dnsmasq,SNPSFuzzer-tmp,6,12,644
Dnsmasq,SNPSFuzzer-tmp,6,13,644
Dnsmasq,SNPSFuzzer-tmp,6,14,652
Dnsmasq,SNPSFuzzer-tmp,6,15,671
Dnsmasq,SNPSFuzzer-tmp,6,16,672
Dnsmasq,SNPSFuzzer-tmp,6,17,672
Dnsmasq,SNPSFuzzer-tmp,6,18,672
Dnsmasq,SNPSFuzzer-tmp,6,19,672
Dnsmasq,SNPSFuzzer-tmp,6,20,672
Dnsmasq,SNPSFuzzer-tmp,6,21,672
Dnsmasq,SNPSFuzzer-tmp,6,22,672
Dnsmasq,SNPSFuzzer-tmp,6,23,674
Dnsmasq,SNPSFuzzer-tmp,6,24,682
Dnsmasq,SNPSFuzzer-tmp,7,0,0
Dnsmasq,SNPSFuzzer-tmp,7,1,167
Dnsmasq,SNPSFuzzer-tmp,7,2,285
Dnsmasq,SNPSFuzzer-tmp,7,3,378
Dnsmasq,SNPSFuzzer-tmp,7,4,437
Dnsmasq,SNPSFuzzer-tmp,7,5,491
Dnsmasq,SNPSFuzzer-tmp,7,6,518
Dnsmasq,SNPSFuzzer-tmp,7,7,552
Dnsmasq,SNPSFuzzer-tmp,7,8,574
Dnsmasq,SNPSFuzzer-tmp,7,9,594
Dnsmasq,SNPSFuzzer-tmp,7,10,597
Dnsmasq,SNPSFuzzer-tmp,7,11,600
Dnsmasq,SNPSFuzzer-tmp,7,12,612
Dnsmasq,SNPSFuzzer-tmp,7,13,612
Dnsmasq,SNPSFuzzer-tmp,7,14,620
Dnsmasq,SNPSFuzzer-tmp,7,15,620
Dnsmasq,SNPSFuzzer-tmp,7,16,630
Dnsmasq,SNPSFuzzer-tmp,7,17,630
Dnsmasq,SNPSFuzzer-tmp,7,18,637
Dnsmasq,SNPSFuzzer-tmp,7,19,644
Dnsmasq,SNPSFuzzer-tmp,7,20,644
Dnsmasq,SNPSFuzzer-tmp,7,21,651
Dnsmasq,SNPSFuzzer-tmp,7,22,654
Dnsmasq,SNPSFuzzer-tmp,7,23,654
Dnsmasq,SNPSFuzzer-tmp,7,24,654
Dnsmasq,SNPSFuzzer-tmp,8,0,0
Dnsmasq,SNPSFuzzer-tmp,8,1,158
Dnsmasq,SNPSFuzzer-tmp,8,2,259
Dnsmasq,SNPSFuzzer-tmp,8,3,345
Dnsmasq,SNPSFuzzer-tmp,8,4,406
Dnsmasq,SNPSFuzzer-tmp,8,5,459
Dnsmasq,SNPSFuzzer-tmp,8,6,493
Dnsmasq,SNPSFuzzer-tmp,8,7,517
Dnsmasq,SNPSFuzzer-tmp,8,8,544
Dnsmasq,SNPSFuzzer-tmp,8,9,562
Dnsmasq,SNPSFuzzer-tmp,8,10,577
Dnsmasq,SNPSFuzzer-tmp,8,11,590
Dnsmasq,SNPSFuzzer-tmp,8,12,590
Dnsmasq,SNPSFuzzer-tmp,8,13,602
Dnsmasq,SNPSFuzzer-tmp,8,14,612
Dnsmasq,SNPSFuzzer-tmp,8,15,612
Dnsmasq,SNPSFuzzer-tmp,8,16,613
Dnsmasq,SNPSFuzzer-tmp,8,17,616
Dnsmasq,SNPSFuzzer-tmp,8,18,617
Dnsmasq,SNPSFuzzer-tmp,8,19,622
Dnsmasq,SNPSFuzzer-tmp,8,20,635
Dnsmasq,SNPSFuzzer-tmp,8,21,645
Dnsmasq,SNPSFuzzer-tmp,8,22,645
Dnsmasq,SNPSFuzzer-tmp,8,23,652
Dnsmasq,SNPSFuzzer-tmp,8,24,664
Dnsmasq,SNPSFuzzer-tmp,9,0,3
Dnsmasq,SNPSFuzzer-tmp,9,1,167
Dnsmasq,SNPSFuzzer-tmp,9,2,297
Dnsmasq,SNPSFuzzer-tmp,9,3,390
Dnsmasq,SNPSFuzzer-tmp,9,4,455
Dnsmasq,SNPSFuzzer-tmp,9,5,511
Dnsmasq,SNPSFuzzer-tmp,9,6,548
Dnsmasq,SNPSFuzzer-tmp,9,7,576
Dnsmasq,SNPSFuzzer-tmp,9,8,593
Dnsmasq,SNPSFuzzer-tmp,9,9,622
Dnsmasq,SNPSFuzzer-tmp,9,10,627
Dnsmasq,SNPSFuzzer-tmp,9,11,649
Dnsmasq,SNPSFuzzer-tmp,9,12,661
Dnsmasq,SNPSFuzzer-tmp,9,13,661
Dnsmasq,SNPSFuzzer-tmp,9,14,668
Dnsmasq,SNPSFuzzer-tmp,9,15,668
Dnsmasq,SNPSFuzzer-tmp,9,16,677
Dnsmasq,SNPSFuzzer-tmp,9,17,687
Dnsmasq,SNPSFuzzer-tmp,9,18,687
Dnsmasq,SNPSFuzzer-tmp,9,19,690
Dnsmasq,SNPSFuzzer-tmp,9,20,707
Dnsmasq,SNPSFuzzer-tmp,9,21,707
Dnsmasq,SNPSFuzzer-tmp,9,22,707
Dnsmasq,SNPSFuzzer-tmp,9,23,720
Dnsmasq,SNPSFuzzer-tmp,9,24,737
Dnsmasq,SNPSFuzzer-tmp,10,0,0
Dnsmasq,SNPSFuzzer-tmp,10,1,163
Dnsmasq,SNPSFuzzer-tmp,10,2,288
Dnsmasq,SNPSFuzzer-tmp,10,3,367
Dnsmasq,SNPSFuzzer-tmp,10,4,426
Dnsmasq,SNPSFuzzer-tmp,10,5,484
Dnsmasq,SNPSFuzzer-tmp,10,6,533
Dnsmasq,SNPSFuzzer-tmp,10,7,565
Dnsmasq,SNPSFuzzer-tmp,10,8,578
Dnsmasq,SNPSFuzzer-tmp,10,9,610
Dnsmasq,SNPSFuzzer-tmp,10,10,618
Dnsmasq,SNPSFuzzer-tmp,10,11,625
Dnsmasq,SNPSFuzzer-tmp,10,12,635
Dnsmasq,SNPSFuzzer-tmp,10,13,653
Dnsmasq,SNPSFuzzer-tmp,10,14,665
Dnsmasq,SNPSFuzzer-tmp,10,15,672
Dnsmasq,SNPSFuzzer-tmp,10,16,679
Dnsmasq,SNPSFuzzer-tmp,10,17,682
Dnsmasq,SNPSFuzzer-tmp,10,18,689
Dnsmasq,SNPSFuzzer-tmp,10,19,689
Dnsmasq,SNPSFuzzer-tmp,10,20,689
Dnsmasq,SNPSFuzzer-tmp,10,21,693
Dnsmasq,SNPSFuzzer-tmp,10,22,693
Dnsmasq,SNPSFuzzer-tmp,10,23,697
Dnsmasq,SNPSFuzzer-tmp,10,24,697
Dnsmasq,SNPSFuzzer,1,0,11
Dnsmasq,SNPSFuzzer,1,1,257
Dnsmasq,SNPSFuzzer,1,2,421
Dnsmasq,SNPSFuzzer,1,3,538
Dnsmasq,SNPSFuzzer,1,4,622
Dnsmasq,SNPSFuzzer,1,5,679
Dnsmasq,SNPSFuzzer,1,6,723
Dnsmasq,SNPSFuzzer,1,7,749
Dnsmasq,SNPSFuzzer,1,8,764
Dnsmasq,SNPSFuzzer,1,9,784
Dnsmasq,SNPSFuzzer,1,10,800
Dnsmasq,SNPSFuzzer,1,11,804
Dnsmasq,SNPSFuzzer,1,12,816
Dnsmasq,SNPSFuzzer,1,13,817
Dnsmasq,SNPSFuzzer,1,14,823
Dnsmasq,SNPSFuzzer,1,15,831
Dnsmasq,SNPSFuzzer,1,16,833
Dnsmasq,SNPSFuzzer,1,17,838
Dnsmasq,SNPSFuzzer,1,18,838
Dnsmasq,SNPSFuzzer,1,19,839
Dnsmasq,SNPSFuzzer,1,20,839
Dnsmasq,SNPSFuzzer,1,21,839
Dnsmasq,SNPSFuzzer,1,22,839
Dnsmasq,SNPSFuzzer,1,23,839
Dnsmasq,SNPSFuzzer,1,24,839
Dnsmasq,SNPSFuzzer,2,0,0
Dnsmasq,SNPSFuzzer,2,1,235
Dnsmasq,SNPSFuzzer,2,2,401
Dnsmasq,SNPSFuzzer,2,3,519
Dnsmasq,SNPSFuzzer,2,4,605
Dnsmasq,SNPSFuzzer,2,5,670
Dnsmasq,SNPSFuzzer,2,6,709
Dnsmasq,SNPSFuzzer,2,7,733
Dnsmasq,SNPSFuzzer,2,8,749
Dnsmasq,SNPSFuzzer,2,9,762
Dnsmasq,SNPSFuzzer,2,10,772
Dnsmasq,SNPSFuzzer,2,11,776
Dnsmasq,SNPSFuzzer,2,12,776
Dnsmasq,SNPSFuzzer,2,13,778
Dnsmasq,SNPSFuzzer,2,14,783
Dnsmasq,SNPSFuzzer,2,15,790
Dnsmasq,SNPSFuzzer,2,16,790
Dnsmasq,SNPSFuzzer,2,17,790
Dnsmasq,SNPSFuzzer,2,18,790
Dnsmasq,SNPSFuzzer,2,19,792
Dnsmasq,SNPSFuzzer,2,20,792
Dnsmasq,SNPSFuzzer,2,21,796
Dnsmasq,SNPSFuzzer,2,22,796
Dnsmasq,SNPSFuzzer,2,23,796
Dnsmasq,SNPSFuzzer,2,24,799
Dnsmasq,SNPSFuzzer,3,0,1
Dnsmasq,SNPSFuzzer,3,1,254
Dnsmasq,SNPSFuzzer,3,2,423
Dnsmasq,SNPSFuzzer,3,3,535
Dnsmasq,SNPSFuzzer,3,4,619
Dnsmasq,SNPSFuzzer,3,5,668
Dnsmasq,SNPSFuzzer,3,6,710
Dnsmasq,SNPSFuzzer,3,7,736
Dnsmasq,SNPSFuzzer,3,8,763
Dnsmasq,SNPSFuzzer,3,9,776
Dnsmasq,SNPSFuzzer,3,10,787
Dnsmasq,SNPSFuzzer,3,11,793
Dnsmasq,SNPSFuzzer,3,12,810
Dnsmasq,SNPSFuzzer,3,13,813
Dnsmasq,SNPSFuzzer,3,14,828
Dnsmasq,SNPSFuzzer,3,15,836
Dnsmasq,SNPSFuzzer,3,16,841
Dnsmasq,SNPSFuzzer,3,17,846
Dnsmasq,SNPSFuzzer,3,18,850
Dnsmasq,SNPSFuzzer,3,19,850
Dnsmasq,SNPSFuzzer,3,20,850
Dnsmasq,SNPSFuzzer,3,21,856
Dnsmasq,SNPSFuzzer,3,22,857
Dnsmasq,SNPSFuzzer,3,23,857
Dnsmasq,SNPSFuzzer,3,24,858
Dnsmasq,SNPSFuzzer,4,0,10
Dnsmasq,SNPSFuzzer,4,1,254
Dnsmasq,SNPSFuzzer,4,2,421
Dnsmasq,SNPSFuzzer,4,3,545
Dnsmasq,SNPSFuzzer,4,4,627
Dnsmasq,SNPSFuzzer,4,5,676
Dnsmasq,SNPSFuzzer,4,6,713
Dnsmasq,SNPSFuzzer,4,7,754
Dnsmasq,SNPSFuzzer,4,8,774
Dnsmasq,SNPSFuzzer,4,9,789
Dnsmasq,SNPSFuzzer,4,10,799
Dnsmasq,SNPSFuzzer,4,11,819
Dnsmasq,SNPSFuzzer,4,12,836
Dnsmasq,SNPSFuzzer,4,13,854
Dnsmasq,SNPSFuzzer,4,14,857
Dnsmasq,SNPSFuzzer,4,15,862
Dnsmasq,SNPSFuzzer,4,16,862
Dnsmasq,SNPSFuzzer,4,17,873
Dnsmasq,SNPSFuzzer,4,18,873
Dnsmasq,SNPSFuzzer,4,19,876
Dnsmasq,SNPSFuzzer,4,20,876
Dnsmasq,SNPSFuzzer,4,21,876
Dnsmasq,SNPSFuzzer,4,22,876
Dnsmasq,SNPSFuzzer,4,23,876
Dnsmasq,SNPSFuzzer,4,24,876
Dnsmasq,SNPSFuzzer,5,0,0
Dnsmasq,SNPSFuzzer,5,1,242
Dnsmasq,SNPSFuzzer,5,2,402
Dnsmasq,SNPSFuzzer,5,3,522
Dnsmasq,SNPSFuzzer,5,4,613
Dnsmasq,SNPSFuzzer,5,5,670
Dnsmasq,SNPSFuzzer,5,6,708
Dnsmasq,SNPSFuzzer,5,7,737
Dnsmasq,SNPSFuzzer,5,8,767
Dnsmasq,SNPSFuzzer,5,9,784
Dnsmasq,SNPSFuzzer,5,10,793
Dnsmasq,SNPSFuzzer,5,11,804
Dnsmasq,SNPSFuzzer,5,12,804
Dnsmasq,SNPSFuzzer,5,13,814
Dnsmasq,SNPSFuzzer,5,14,820
Dnsmasq,SNPSFuzzer,5,15,821
Dnsmasq,SNPSFuzzer,5,16,821
Dnsmasq,SNPSFuzzer,5,17,821
Dnsmasq,SNPSFuzzer,5,18,826
Dnsmasq,SNPSFuzzer,5,19,835
Dnsmasq,SNPSFuzzer,5,20,835
Dnsmasq,SNPSFuzzer,5,21,840
Dnsmasq,SNPSFuzzer,5,22,840
Dnsmasq,SNPSFuzzer,5,23,840
Dnsmasq,SNPSFuzzer,5,24,840
Dnsmasq,SNPSFuzzer,6,0,0
Dnsmasq,SNPSFuzzer,6,1,231
Dnsmasq,SNPSFuzzer,6,2,394
Dnsmasq,SNPSFuzzer,6,3,514
Dnsmasq,SNPSFuzzer,6,4,597
Dnsmasq,SNPSFuzzer,6,5,643
Dnsmasq,SNPSFuzzer,6,6,673
Dnsmasq,SNPSFuzzer,6,7,700
Dnsmasq,SNPSFuzzer,6,8,725
Dnsmasq,SNPSFuzzer,6,9,725
Dnsmasq,SNPSFuzzer,6,10,734
Dnsmasq,SNPSFuzzer,6,11,740
Dnsmasq,SNPSFuzzer,6,12,755
Dnsmasq,SNPSFuzzer,6,13,758
Dnsmasq,SNPSFuzzer,6,14,764
Dnsmasq,SNPSFuzzer,6,15,768
Dnsmasq,SNPSFuzzer,6,16,768
Dnsmasq,SNPSFuzzer,6,17,775
Dnsmasq,SNPSFuzzer,6,18,778
Dnsmasq,SNPSFuzzer,6,19,783
Dnsmasq,SNPSFuzzer,6,20,808
Dnsmasq,SNPSFuzzer,6,21,808
Dnsmasq,SNPSFuzzer,6,22,819
Dnsmasq,SNPSFuzzer,6,23,819
Dnsmasq,SNPSFuzzer,6,24,822
Dnsmasq,SNPSFuzzer,7,0,0
Dnsmasq,SNPSFuzzer,7,1,234
Dnsmasq,SNPSFuzzer,7,2,398
Dnsmasq,SNPSFuzzer,7,3,518
Dnsmasq,SNPSFuzzer,7,4,593
Dnsmasq,SNPSFuzzer,7,5,657
Dnsmasq,SNPSFuzzer,7,6,697
Dnsmasq,SNPSFuzzer,7,7,721
Dnsmasq,SNPSFuzzer,7,8,741
Dnsmasq,SNPSFuzzer,7,9,764
Dnsmasq,SNPSFuzzer,7,10,773
Dnsmasq,SNPSFuzzer,7,11,784
Dnsmasq,SNPSFuzzer,7,12,786
Dnsmasq,SNPSFuzzer,7,13,796
Dnsmasq,SNPSFuzzer,7,14,804
Dnsmasq,SNPSFuzzer,7,15,818
Dnsmasq,SNPSFuzzer,7,16,820
Dnsmasq,SNPSFuzzer,7,17,826
Dnsmasq,SNPSFuzzer,7,18,829
Dnsmasq,SNPSFuzzer,7,19,838
Dnsmasq,SNPSFuzzer,7,20,838
Dnsmasq,SNPSFuzzer,7,21,844
Dnsmasq,SNPSFuzzer,7,22,844
Dnsmasq,SNPSFuzzer,7,23,845
Dnsmasq,SNPSFuzzer,7,24,846
Dnsmasq,SNPSFuzzer,8,0,2
Dnsmasq,SNPSFuzzer,8,1,237
Dnsmasq,SNPSFuzzer,8,2,406
Dnsmasq,SNPSFuzzer,8,3,533
Dnsmasq,SNPSFuzzer,8,4,623
Dnsmasq,SNPSFuzzer,8,5,688
Dnsmasq,SNPSFuzzer,8,6,728
Dnsmasq,SNPSFuzzer,8,7,754
Dnsmasq,SNPSFuzzer,8,8,782
Dnsmasq,SNPSFuzzer,8,9,803
Dnsmasq,SNPSFuzzer,8,10,824
Dnsmasq,SNPSFuzzer,8,11,829
Dnsmasq,SNPSFuzzer,8,12,834
Dnsmasq,SNPSFuzzer,8,13,834
Dnsmasq,SNPSFuzzer,8,14,836
Dnsmasq,SNPSFuzzer,8,15,845
Dnsmasq,SNPSFuzzer,8,16,845
Dnsmasq,SNPSFuzzer,8,17,851
Dnsmasq,SNPSFuzzer,8,18,852
Dnsmasq,SNPSFuzzer,8,19,855
Dnsmasq,SNPSFuzzer,8,20,855
Dnsmasq,SNPSFuzzer,8,21,857
Dnsmasq,SNPSFuzzer,8,22,857
Dnsmasq,SNPSFuzzer,8,23,857
Dnsmasq,SNPSFuzzer,8,24,857
Dnsmasq,SNPSFuzzer,9,0,7
Dnsmasq,SNPSFuzzer,9,1,249
Dnsmasq,SNPSFuzzer,9,2,418
Dnsmasq,SNPSFuzzer,9,3,546
Dnsmasq,SNPSFuzzer,9,4,624
Dnsmasq,SNPSFuzzer,9,5,694
Dnsmasq,SNPSFuzzer,9,6,743
Dnsmasq,SNPSFuzzer,9,7,772
Dnsmasq,SNPSFuzzer,9,8,801
Dnsmasq,SNPSFuzzer,9,9,810
Dnsmasq,SNPSFuzzer,9,10,817
Dnsmasq,SNPSFuzzer,9,11,823
Dnsmasq,SNPSFuzzer,9,12,826
Dnsmasq,SNPSFuzzer,9,13,826
Dnsmasq,SNPSFuzzer,9,14,837
Dnsmasq,SNPSFuzzer,9,15,839
Dnsmasq,SNPSFuzzer,9,16,844
Dnsmasq,SNPSFuzzer,9,17,844
Dnsmasq,SNPSFuzzer,9,18,844
Dnsmasq,SNPSFuzzer,9,19,847
Dnsmasq,SNPSFuzzer,9,20,847
Dnsmasq,SNPSFuzzer,9,21,848
Dnsmasq,SNPSFuzzer,9,22,848
Dnsmasq,SNPSFuzzer,9,23,861
Dnsmasq,SNPSFuzzer,9,24,867
Dnsmasq,SNPSFuzzer,10,0,1
Dnsmasq,SNPSFuzzer,10,1,245
Dnsmasq,SNPSFuzzer,10,2,407
Dnsmasq,SNPSFuzzer,10,3,528
Dnsmasq,SNPSFuzzer,10,4,613
Dnsmasq,SNPSFuzzer,10,5,675
Dnsmasq,SNPSFuzzer,10,6,725
Dnsmasq,SNPSFuzzer,10,7,760
Dnsmasq,SNPSFuzzer,10,8,784
Dnsmasq,SNPSFuzzer,10,9,791
Dnsmasq,SNPSFuzzer,10,10,797
Dnsmasq,SNPSFuzzer,10,11,805
Dnsmasq,SNPSFuzzer,10,12,812
Dnsmasq,SNPSFuzzer,10,13,812
Dnsmasq,SNPSFuzzer,10,14,830
Dnsmasq,SNPSFuzzer,10,15,843
Dnsmasq,SNPSFuzzer,10,16,849
Dnsmasq,SNPSFuzzer,10,17,852
Dnsmasq,SNPSFuzzer,10,18,852
Dnsmasq,SNPSFuzzer,10,19,852
Dnsmasq,SNPSFuzzer,10,20,854
Dnsmasq,SNPSFuzzer,10,21,857
Dnsmasq,SNPSFuzzer,10,22,857
Dnsmasq,SNPSFuzzer,10,23,860
Dnsmasq,SNPSFuzzer,10,24,860
Tinydtls,AFLNET,1,0,0
Tinydtls,AFLNET,1,1,121
Tinydtls,AFLNET,1,2,216
Tinydtls,AFLNET,1,3,311
Tinydtls,AFLNET,1,4,377
Tinydtls,AFLNET,1,5,411
Tinydtls,AFLNET,1,6,453
Tinydtls,AFLNET,1,7,467
Tinydtls,AFLNET,1,8,501
Tinydtls,AFLNET,1,9,515
Tinydtls,AFLNET,1,10,530
Tinydtls,AFLNET,1,11,555
Tinydtls,AFLNET,1,12,555
Tinydtls,AFLNET,1,13,555
Tinydtls,AFLNET,1,14,556
Tinydtls,AFLNET,1,15,573
Tinydtls,AFLNET,1,16,573
Tinydtls,AFLNET,1,17,573
Tinydtls,AFLNET,1,18,573
Tinydtls,AFLNET,1,19,581
Tinydtls,AFLNET,1,20,596
Tinydtls,AFLNET,1,21,596
Tinydtls,AFLNET,1,22,596
Tinydtls,AFLNET,1,23,610
Tinydtls,AFLNET,1,24,610
Tinydtls,AFLNET,2,0,0
Tinydtls,AFLNET,2,1,131
Tinydtls,AFLNET,2,2,235
Tinydtls,AFLNET,2,3,306
Tinydtls,AFLNET,2,4,367
Tinydtls,AFLNET,2,5,389
Tinydtls,AFLNET,2,6,420
Tinydtls,AFLNET,2,7,454
Tinydtls,AFLNET,2,8,468
Tinydtls,AFLNET,2,9,487
Tinydtls,AFLNET,2,10,507
Tinydtls,AFLNET,2,11,516
Tinydtls,AFLNET,2,12,527
Tinydtls,AFLNET,2,13,527
Tinydtls,AFLNET,2,14,532
Tinydtls,AFLNET,2,15,544
Tinydtls,AFLNET,2,16,551
Tinydtls,AFLNET,2,17,551
Tinydtls,AFLNET,2,18,557
Tinydtls,AFLNET,2,19,567
Tinydtls,AFLNET,2,20,567
Tinydtls,AFLNET,2,21,581
Tinydtls,AFLNET,2,22,581
Tinydtls,AFLNET,2,23,588
Tinydtls,AFLNET,2,24,601
Tinydtls,AFLNET,3,0,0
Tinydtls,AFLNET,3,1,122
Tinydtls,AFLNET,3,2,218
Tinydtls,AFLNET,3,3,287
Tinydtls,AFLNET,3,4,365
Tinydtls,AFLNET,3,5,403
Tinydtls,AFLNET,3,6,435
